Experiment_ID,Rxn_temp,Pd_vol,554-70-1_vol,6476-37-5_vol,1000171-05-0_vol,117672-33-0_vol,53111-20-9_vol,2741-38-0_vol,224311-51-7_vol,5074-71-5_vol,1262046-34-3_vol,739-58-2_vol,657408-07-6_vol,856407-37-9_vol,23897-15-6_vol,121898-64-4_vol,1308652-66-5_vol,6163-58-2_vol,52090-23-0_vol,322647-83-6_vol,1620882-90-7_vol,932710-63-9_vol,819867-24-8_vol,4731-53-7_vol,2234-97-1_vol,E-Tosyl_IS_vol,ArBA_vol,ACN_vol,K3PO4_vol,IS,ArBA,E-Tosyl,Z-PR,E-PR,E-PR AY,Z-PR AY
128,39.065860748291016,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,69.0,59.99999999999999,469.58212,5692.53369,1195.3075,102.37498,149.56212,4.673038710758409,2.9407765892364046
129,31.771570205688477,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,20.0,29.999999999999996,67.0,59.99999999999999,522.15228,4152.65869,130.53435,1073.74731,2468.0813,69.35082009715633,27.73860810219961
130,31.771570205688477,44.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,65.0,59.99999999999999,500.58212,4609.25293,224.63298,1539.78687,1555.20007,45.58272162625386,41.49206345889861
131,31.771570205688477,48.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,28.0,59.99999999999999,463.58969,6052.18994,689.96606,123.77408,13.04349,0.41280919185239,3.60143592736068
132,31.771570205688477,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,20.0,29.999999999999996,67.0,59.99999999999999,450.81613,3312.75415,76.62003,934.23907,2129.25049,69.29735009543691,27.953637806238216
133,31.771570205688477,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,20.0,29.999999999999996,67.0,59.99999999999999,536.0722,3606.41211,143.91896,1073.26904,2464.36963,67.44843551178369,27.006298928689084
134,31.771570205688477,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,20.0,29.999999999999996,67.0,59.99999999999999,500.32538,3582.77466,97.2246,1028.13123,2360.03735,69.20789826652408,27.7188859806992
135,31.771570205688477,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,28.0,59.99999999999999,474.35776,6040.61328,1197.10706,197.43835,111.11065,3.436679220342048,5.614424655243335
136,31.771570205688477,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,20.0,29.999999999999996,70.0,59.99999999999999,482.95969,3727.39404,77.77258,1039.78943,2372.82056,72.08473911418984,29.041180685845646
137,17.557064056396484,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,20.0,29.999999999999996,50.0,59.99999999999999,540.6911,4344.57373,674.5462,665.39069,1528.69202,41.48203903752068,16.599968110090956
138,17.557064056396484,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,20.0,29.999999999999996,91.0,59.99999999999999,340.23581,2649.32544,193.52354,935.13605,1055.59192,45.52032500705908,37.074434282652376
139,17.557064056396484,40.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,69.0,59.99999999999999,531.19751,5780.28955,1334.10522,113.36266,185.81171,5.132233035354402,2.878682395819213
140,17.557064056396484,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,65.0,59.99999999999999,509.2652,5419.31982,966.90381,682.42584,407.24164,11.732687295499478,18.075537373769112
141,17.557064056396484,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,125.0,59.99999999999999,459.36844,4574.32324,550.52515,1034.49768,933.96185,29.830277986010532,30.37722662340495
142,17.557064056396484,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,126.0,59.99999999999999,508.57986,4411.73926,272.55536,2687.16797,501.96527,14.48117595816712,71.2714198854237
143,17.557064056396484,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,74.0,59.99999999999999,458.42334,5953.88721,1154.01233,181.80142,87.39088,2.796975807034607,5.349464436911088
144,17.557064056396484,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,125.0,59.99999999999999,452.16141,4890.96582,438.52924,1741.10242,547.58911,17.768494268274686,51.941032613508526
145,33.84888458251953,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,51.0,59.99999999999999,533.55127,4272.33691,18.15524,3858.99951,103.17073,2.8370674678742684,97.56146656794576
146,33.84888458251953,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,20.0,29.999999999999996,70.0,59.99999999999999,534.04236,3259.5686,59.75473,1142.01196,2596.67554,71.3397033203134,28.84527610963295
147,33.84888458251953,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,20.0,29.999999999999996,79.0,59.99999999999999,360.19455,2631.03003,67.57956,730.31512,1677.03162,68.31143871732651,27.349721570412438
148,33.84888458251953,38.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,62.0,59.99999999999999,480.13281,6178.13037,1302.40808,0.0,0.0,0.0,0.0
149,33.84888458251953,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,20.0,29.999999999999996,50.0,59.99999999999999,332.33817,4683.17578,842.35004,147.3154,20.54228,0.9068965269923706,5.979263322657161
150,33.84888458251953,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,20.0,29.999999999999996,56.0,59.99999999999999,468.73419,5759.79736,1187.80969,242.60905,32.10653,1.0049768466004154,6.981682892493931
151,33.84888458251953,39.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,50.0,59.99999999999999,463.27148,6106.89502,1151.67322,85.74081,126.86549,4.017882709464438,2.496501157571798
152,33.84888458251953,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,20.0,29.999999999999996,63.0,59.99999999999999,500.8895,3744.66968,18.56729,1102.67151,2481.96875,72.70155493377281,29.695044512592098
153,16.66618537902832,28.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,66.0,59.99999999999999,591.84631,6602.521,1639.47571,13.10384,10.56507,0.2619104054902362,0.2986547263596186
154,16.66618537902832,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,22.0,59.99999999999999,508.96332,3028.21191,124.94509,3515.4834,95.84153,2.762845322841733,93.17047755543562
155,16.66618537902832,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,20.0,29.999999999999996,66.0,59.99999999999999,357.05557,5006.48193,961.24908,27.3034,0.0,0.0,1.0314796730380094
156,16.66618537902832,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,85.0,59.99999999999999,501.92963,4659.25391,165.1577,2381.70947,966.25317,28.24472926661054,64.00673943243797
157,16.66618537902832,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,68.0,59.99999999999999,510.93887,6394.2915,1345.40491,115.21244,64.95467,1.8652229732296548,3.0416566333268014
158,16.66618537902832,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,20.0,29.999999999999996,96.0,59.99999999999999,494.22781,4686.12891,275.87216,1207.1189,1694.96191,50.31785067602732,32.945994767271394
159,16.66618537902832,50.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,24.0,59.99999999999999,351.26355,4841.07617,949.87433,10.18803,11.16595,0.46639287907897076,0.39123426461413374
160,16.66618537902832,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,19.0,59.99999999999999,494.03766,3829.20264,616.72198,2162.27612,347.56064,10.321904832275337,59.03789314903646
161,35.0504264831543,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,20.0,29.999999999999996,66.0,59.99999999999999,598.047,4550.23877,96.05484,1303.64978,2974.75977,72.98034325971037,29.403929594864618
162,35.0504264831543,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,20.0,29.999999999999996,53.0,59.99999999999999,531.4021,4345.47998,37.59737,1151.96057,2616.71509,72.24744463840095,29.241126688678875
163,35.0504264831543,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,20.0,29.999999999999996,89.0,59.99999999999999,508.1669,3976.07544,32.54489,1151.6676,2518.99316,72.72938800917574,30.570358392882337
164,35.0504264831543,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,20.0,29.999999999999996,53.0,59.99999999999999,457.76074,3771.6333,12.7645,1002.65002,2276.33057,72.96021524921514,29.545447955584834
165,35.0504264831543,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,89.0,59.99999999999999,444.05905,4753.10742,446.1377,1372.74536,589.4176,19.474741089501496,41.69932390982686
166,35.0504264831543,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,20.0,29.999999999999996,70.0,59.99999999999999,503.2778,4166.12402,26.75586,1096.14758,2486.78101,72.49684166223904,29.379270666458964
167,35.0504264831543,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,29.999999999999996,112.0,59.99999999999999,529.45062,6355.97852,1444.8811,0.0,0.0,0.0,0.0
168,35.0504264831543,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,114.0,59.99999999999999,553.24054,6411.07764,1428.44873,181.41913,81.95994,2.1735866277623113,4.423324878849262
169,11.256270408630371,42.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,97.0,59.99999999999999,530.04895,4580.4082,469.55539,2270.07471,552.79669,15.301667960440257,57.770207380261766
170,11.256270408630371,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,20.0,29.999999999999996,101.0,59.99999999999999,561.4364,6396.54785,1171.39844,302.90497,687.18903,17.958289573244627,7.277556532369472
171,11.256270408630371,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,121.0,59.99999999999999,386.0199,4251.02344,658.11066,407.47018,656.63055,24.95747869371501,14.238554173036158
172,11.256270408630371,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,82.0,59.99999999999999,528.88672,5560.84863,971.11328,944.435,370.21634,10.270278937009424,24.087357903408883
173,11.256270408630371,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,82.0,59.99999999999999,513.38177,4253.16455,210.0779,1837.50098,1469.74805,42.004108150548475,48.27995882911854
174,11.256270408630371,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,20.0,29.999999999999996,101.0,59.99999999999999,557.69128,6173.07764,1172.22546,294.38129,669.69342,17.61860407471316,7.120264137552948
175,11.256270408630371,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,96.0,59.99999999999999,527.15948,4457.52344,92.24482,3762.86304,82.72123,2.30231254981889,96.28444801288597
176,11.256270408630371,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,20.0,29.999999999999996,90.0,59.99999999999999,511.7182,4499.35107,425.48059,1034.30896,1588.60779,45.548611510944895,27.264602981562906
177,29.839813232421875,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,20.0,29.999999999999996,125.0,59.99999999999999,515.47607,6051.18506,1139.32922,782.09674,95.99097,2.732191839361233,20.465941175232437
178,29.839813232421875,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,84.0,59.99999999999999,585.02008,5476.52783,446.75836,1350.78479,1797.995,45.09278149905555,31.145488257958597
179,29.839813232421875,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,82.0,59.99999999999999,510.00934,3544.50171,80.60474,3366.63013,336.99319,9.694653991395532,89.04243562200253
180,29.839813232421875,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,125.0,59.99999999999999,540.51996,6603.40967,1433.49646,74.20111,5.21972,0.14168529843005245,1.8517332325525964
181,29.839813232421875,19.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,109.0,59.99999999999999,442.1748,5737.98682,1105.8053,177.53793,89.32981,2.964092418473418,5.415978336553779
182,29.839813232421875,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,20.0,29.999999999999996,77.0,59.99999999999999,559.05853,4729.55371,203.15305,3334.86182,352.99652,9.264083568208859,80.46375947430764
183,29.839813232421875,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,110.0,59.99999999999999,544.53741,5756.2002,769.92505,1502.42651,495.17499,13.34198040366042,37.21733497316557
184,29.839813232421875,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,20.0,29.999999999999996,79.0,59.99999999999999,558.52405,4796.91895,187.02603,1148.63354,2586.74146,67.95172150799954,27.74082480612966
185,21.921567916870117,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,85.0,59.99999999999999,581.88818,3981.77271,97.21861,2269.83496,1952.63525,49.23465602618015,52.61801979796187
186,21.921567916870117,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,20.0,29.999999999999996,86.0,59.99999999999999,418.366,3549.62769,200.27126,766.1488,1671.8855,58.63264236577543,24.702249138792354
187,21.921567916870117,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,29.999999999999996,99.0,59.99999999999999,606.62933,5998.51367,1114.17017,997.16089,498.70804,12.06180446777936,22.17285347085015
188,21.921567916870117,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,99.0,59.99999999999999,579.89502,3862.95703,16.50617,4276.61963,99.35279,2.513737977746386,99.4789060079702
189,21.921567916870117,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,99.0,59.99999999999999,559.14917,5783.0835,675.513,2074.19238,332.8486,8.73390308207021,50.03813385580094
190,21.921567916870117,46.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,71.0,59.99999999999999,425.56006,4315.93311,549.42651,876.51324,694.14191,23.931874865136546,27.78288708381139
191,21.921567916870117,26.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,111.0,59.99999999999999,566.72931,5596.98096,908.83765,1069.20947,636.21674,16.47095331857814,25.448774726032784
192,21.921567916870117,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,20.0,29.999999999999996,69.0,59.99999999999999,606.13348,3809.2749,199.89441,3813.59082,344.51544,8.339302649442828,84.86831410629225
